manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,price_usd,is_exchangeable,location_region,number_of_photos,up_counter,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,duration_listed
Alfa Romeo,156,mechanical,silver,350000,1997,gasoline,False,gasoline,1.8,sedan,False,owned,front,1700.0,True,Минская обл.,11,5,False,True,False,False,False,False,False,False,False,False,74
Alfa Romeo,166,mechanical,black,375000,2000,diesel,False,diesel,2.4,sedan,False,owned,front,3750.0,False,Минская обл.,1,1,False,True,False,False,True,False,True,False,False,True,61
Alfa Romeo,146,mechanical,grey,450000,1998,diesel,False,diesel,1.9,hatchback,False,owned,front,1000.0,False,Минская обл.,10,3,True,False,False,False,False,False,False,False,False,False,180
Alfa Romeo,155,mechanical,black,207000,1997,gasoline,False,gasoline,1.8,sedan,False,owned,front,1450.0,False,Минская обл.,6,1,True,False,False,False,False,False,False,False,False,False,62
Alfa Romeo,156,mechanical,silver,260000,1998,gasoline,False,gasoline,1.8,sedan,False,owned,front,1500.0,True,Витебская обл.,10,4,False,True,False,False,False,False,False,False,False,True,66
Alfa Romeo,156,mechanical,green,306000,1998,gasoline,False,gasoline,2.0,sedan,False,owned,front,2150.0,True,Гомельская обл.,16,12,False,True,False,False,True,False,False,False,False,False,118
Alfa Romeo,164,mechanical,red,350480,1993,gasoline,False,gasoline,2.0,sedan,False,owned,front,1500.0,False,Гомельская обл.,2,1,True,False,False,False,False,False,False,False,False,False,67
Alfa Romeo,156,mechanical,black,300000,1998,gasoline,False,gasoline,1.8,sedan,False,owned,front,1650.0,False,Минская обл.,3,1,False,True,False,False,False,False,False,False,False,True,69
Alfa Romeo,159,mechanical,brown,151000,2006,diesel,False,diesel,1.9,sedan,False,owned,front,7700.0,False,Минская обл.,22,1,False,True,False,True,True,True,False,False,True,True,69
Alfa Romeo,145,mechanical,blue,252000,2000,gasoline,False,gasoline,1.4,hatchback,False,owned,front,1500.0,False,Витебская обл.,13,1,False,True,False,False,False,False,False,False,False,True,70
Alfa Romeo,166,mechanical,silver,230000,2000,diesel,False,diesel,2.4,sedan,False,owned,front,3000.0,True,Гомельская обл.,2,5,False,True,True,False,False,False,True,False,False,True,89
Alfa Romeo,166,mechanical,blue,250000,1998,gasoline,False,gasoline,2.0,sedan,False,owned,front,2500.0,False,Гродненская обл.,5,16,False,True,True,False,False,True,False,False,False,True,139
Alfa Romeo,156,mechanical,black,200000,1998,gasoline,False,gasoline,1.8,sedan,False,owned,front,2750.0,True,Могилевская обл.,4,9,False,True,False,False,False,False,False,False,True,True,167
Alfa Romeo,156,mechanical,silver,300000,1999,diesel,False,diesel,2.4,sedan,False,owned,front,3200.0,True,Брестская обл.,1,4,False,True,True,False,True,True,False,False,True,True,91
Alfa Romeo,146,mechanical,silver,292000,2001,gasoline,False,gasoline,2.0,hatchback,False,owned,front,1999.0,False,Минская обл.,10,1,False,True,False,False,True,False,False,False,False,True,77
Alfa Romeo,Brera,mechanical,red,184500,2008,diesel,False,diesel,2.4,,False,owned,front,22000.0,False,Минская обл.,13,2,False,True,True,True,True,False,False,True,True,True,87
Alfa Romeo,147,mechanical,silver,400000,2003,diesel,False,diesel,1.9,hatchback,False,owned,front,3400.0,False,Минская обл.,11,2,False,True,True,False,True,False,False,False,False,True,91
Alfa Romeo,145,mechanical,other,194000,2000,gasoline,False,gasoline,1.6,hatchback,False,owned,front,1950.0,False,Брестская обл.,6,2,False,True,False,False,False,False,False,False,False,False,95
Alfa Romeo,147,mechanical,black,247000,2002,gasoline,False,gasoline,1.6,hatchback,False,owned,front,2150.0,True,Витебская обл.,9,8,False,True,False,False,False,False,False,False,True,False,95
Alfa Romeo,156,mechanical,red,329000,2001,gasoline,False,gasoline,1.8,sedan,False,owned,front,1700.0,True,Минская обл.,6,2,False,False,False,False,False,False,False,False,True,True,97
Alfa Romeo,155,mechanical,black,400000,1995,gasoline,False,gasoline,1.7,sedan,False,owned,front,300.0,True,Минская обл.,7,15,False,False,False,False,False,False,False,False,False,True,102
Alfa Romeo,147,mechanical,silver,112000,2001,gasoline,False,gasoline,1.6,hatchback,False,owned,front,2250.0,False,Брестская обл.,13,3,False,True,False,False,False,False,False,False,False,False,105
Alfa Romeo,Giulietta,mechanical,black,170000,2011,gasoline,False,gasoline,1.4,hatchback,False,owned,front,9200.0,False,Минская обл.,8,7,False,True,False,True,False,False,True,True,True,True,122
Alfa Romeo,156,mechanical,red,187000,1999,gasoline,False,gasoline,2.5,sedan,False,owned,front,3300.0,False,Витебская обл.,9,2,False,True,True,False,True,True,False,False,False,True,126
Alfa Romeo,155,mechanical,silver,272000,1995,gas,True,gasoline,1.8,sedan,False,owned,front,499.0,True,Брестская обл.,4,3,False,True,False,False,False,False,False,False,False,True,126
Alfa Romeo,166,mechanical,violet,385000,1999,gas,True,gasoline,2.0,sedan,False,owned,front,3035.19,True,Гродненская обл.,12,2,False,True,False,False,False,True,False,False,True,True,132
Alfa Romeo,145,mechanical,red,1000000,1997,gasoline,False,gasoline,1.4,hatchback,False,owned,front,331.97,False,Гродненская обл.,5,3,False,False,False,False,True,False,False,False,False,False,154
Alfa Romeo,156,mechanical,blue,240000,1998,gasoline,False,gasoline,2.0,sedan,False,owned,front,1600.0,True,Минская обл.,5,2,False,True,True,False,False,False,False,False,False,True,158
Alfa Romeo,147,mechanical,black,267000,2002,gasoline,False,gasoline,1.6,hatchback,False,owned,front,3800.0,True,Брестская обл.,7,5,False,True,False,False,True,False,False,False,False,True,165
Alfa Romeo,164,mechanical,white,320000,1991,gasoline,False,gasoline,3.0,sedan,False,owned,front,700.0,True,Гродненская обл.,8,43,False,False,False,False,False,True,False,False,False,True,188
Alfa Romeo,156,mechanical,silver,300000,2001,gasoline,False,gasoline,2.0,universal,False,owned,front,2900.0,True,Гомельская обл.,8,13,False,True,False,False,False,True,False,False,True,False,232
Alfa Romeo,156,automatic,silver,230000,1999,gasoline,False,gasoline,2.0,sedan,False,owned,front,2000.0,True,Брестская обл.,10,26,False,True,False,False,False,False,False,False,False,True,241
Alfa Romeo,146,mechanical,blue,260000,1999,gasoline,False,gasoline,1.6,hatchback,False,emergency,front,500.0,False,Минская обл.,5,130,False,True,False,False,False,False,False,False,False,False,363
Alfa Romeo,156,mechanical,blue,300000,2002,gasoline,False,gasoline,1.8,universal,False,owned,front,2800.0,False,Минская обл.,7,96,False,False,True,False,False,False,False,False,True,True,539
Alfa Romeo,156,mechanical,red,300000,1998,gasoline,False,gasoline,1.8,sedan,False,owned,front,1600.0,True,Гродненская обл.,6,93,False,False,False,False,False,False,False,False,False,True,785
Alfa Romeo,166,mechanical,blue,429000,2001,diesel,False,diesel,2.4,sedan,False,owned,front,3100.0,True,Минская обл.,4,19,False,True,True,False,True,False,False,False,False,True,246
Acura,MDX,automatic,grey,93000,2014,gasoline,False,gasoline,3.5,suv,False,owned,all,29000.0,False,Минская обл.,13,19,False,False,False,True,True,True,True,True,True,True,21
Acura,MDX,automatic,black,71000,2014,gasoline,False,gasoline,3.5,suv,False,owned,all,29900.0,False,Минская обл.,12,3,False,False,False,True,True,True,True,True,True,True,4
Acura,MDX,automatic,silver,345000,2002,gas,True,gasoline,3.5,suv,False,owned,all,6500.0,False,Минская обл.,9,13,False,True,True,True,True,True,False,False,True,True,14
Acura,SLX,automatic,black,278000,1996,gasoline,False,gasoline,3.2,suv,False,owned,all,4200.0,True,Минская обл.,8,15,False,True,False,False,True,True,False,False,True,True,64
Acura,MDX,automatic,silver,389461,2000,gas,True,gasoline,3.5,suv,False,owned,all,5000.0,True,Минская обл.,13,37,False,True,True,True,True,True,False,False,True,True,45
Acura,MDX,automatic,grey,218000,2007,gasoline,False,gasoline,3.7,suv,False,owned,all,14000.0,True,Минская обл.,14,28,False,True,True,True,True,True,True,True,True,True,154
Acura,TSX,automatic,silver,131966,2006,gasoline,False,gasoline,2.4,sedan,False,owned,front,6499.0,False,Минская обл.,21,21,False,False,True,False,True,True,False,True,True,True,25
Acura,RDX,automatic,black,140000,2010,gasoline,False,gasoline,2.3,suv,False,owned,all,15800.0,True,Минская обл.,20,35,False,False,True,False,True,True,True,True,True,True,90
Acura,MDX,automatic,black,244620,2007,gasoline,False,gasoline,3.7,suv,False,owned,all,11500.0,True,Гродненская обл.,9,37,False,True,True,False,True,True,False,False,True,True,67
Acura,ZDX,automatic,black,144841,2010,gasoline,False,gasoline,3.7,suv,False,owned,all,16250.0,False,Минская обл.,33,65,False,True,False,False,True,True,False,True,True,True,111
Acura,ZDX,automatic,other,162383,2010,gasoline,False,gasoline,3.7,suv,False,owned,all,15000.0,False,Минская обл.,4,31,False,True,True,False,True,True,False,True,True,True,153
Acura,MDX,automatic,black,204387,2007,gasoline,False,gasoline,3.7,suv,False,owned,all,12800.0,False,Минская обл.,8,154,False,True,True,False,True,True,True,True,True,True,265
Acura,MDX,automatic,other,233355,2004,gas,True,gasoline,3.5,suv,False,owned,all,8500.0,True,Витебская обл.,10,6,False,False,False,False,True,False,False,False,True,False,8
Acura,TSX,mechanical,blue,305775,2005,gasoline,False,gasoline,2.4,sedan,False,owned,front,7900.0,False,Минская обл.,7,23,False,True,True,False,True,False,True,True,True,True,30
Acura,MDX,automatic,white,166567,2011,gasoline,False,gasoline,3.7,suv,False,owned,all,21000.0,False,Минская обл.,8,49,False,False,True,False,True,True,True,True,True,True,186
Acura,TL,automatic,black,175000,2005,gasoline,False,gasoline,3.2,sedan,False,owned,front,5550.0,False,Минская обл.,8,48,True,False,False,False,False,False,False,False,False,False,63
Acura,RDX,automatic,white,170590,2012,gasoline,False,gasoline,3.5,suv,False,owned,all,22750.0,True,Минская обл.,32,29,True,False,False,False,False,False,False,False,False,False,43
Acura,RDX,automatic,black,193121,2008,gasoline,False,gasoline,2.3,suv,False,owned,all,6000.0,False,Минская обл.,6,17,False,True,True,True,True,True,True,False,True,True,51
Acura,TL,automatic,white,200000,2002,gasoline,False,gasoline,3.2,sedan,False,owned,front,3850.0,True,Минская обл.,1,44,False,True,True,True,True,True,True,True,True,True,92
Acura,RDX,automatic,black,88514,2010,gasoline,False,gasoline,2.3,suv,False,owned,all,14500.0,True,Минская обл.,11,14,False,True,True,False,True,True,False,True,True,True,29
Acura,TSX,automatic,white,33796,2013,gasoline,False,gasoline,2.4,sedan,False,owned,front,17000.0,False,Брестская обл.,8,1,False,True,True,False,True,True,False,True,True,True,2
Acura,MDX,automatic,black,188293,2002,gasoline,False,gasoline,3.5,suv,False,owned,all,7500.0,True,Гомельская обл.,13,2,False,False,True,False,True,True,True,False,True,True,5
Acura,MDX,automatic,black,268255,2003,gasoline,False,gasoline,3.5,suv,False,owned,all,6500.0,True,Минская обл.,11,64,False,True,False,True,True,True,False,True,True,True,252
Acura,RSX,mechanical,silver,249000,2003,gasoline,False,gasoline,2.0,,False,owned,front,7000.0,False,Минская обл.,23,54,False,True,False,False,True,False,False,False,False,True,87
Acura,RSX,mechanical,blue,178000,2004,gasoline,False,gasoline,2.0,,False,owned,front,6300.0,False,Минская обл.,10,56,False,True,False,False,True,False,False,False,False,True,91
Acura,TSX,automatic,black,321869,2004,gasoline,False,gasoline,2.4,sedan,False,owned,front,6000.0,True,Минская обл.,13,4,False,True,True,True,True,True,True,True,True,True,25
Acura,ZDX,mechanical,grey,107000,2010,gasoline,False,gasoline,3.7,suv,False,owned,front,18021.43,True,Минская обл.,4,3,False,True,True,False,True,True,False,True,True,True,89
Acura,TL,automatic,blue,255886,2006,gasoline,False,gasoline,3.2,sedan,False,owned,front,6999.0,True,Минская обл.,12,10,False,True,False,False,True,False,False,False,True,True,16
Acura,TL,automatic,grey,205000,2007,gasoline,False,gasoline,3.5,sedan,False,owned,front,9700.0,False,Минская обл.,18,2,False,True,True,False,True,True,True,True,True,True,36
Acura,TSX,mechanical,silver,160000,2003,gasoline,False,gasoline,2.4,sedan,False,owned,front,7200.0,False,Витебская обл.,7,3,False,True,True,True,True,True,True,True,False,True,17
Acura,MDX,automatic,black,160000,2007,gasoline,False,gasoline,3.7,suv,False,owned,all,19000.0,False,Минская обл.,7,136,False,True,True,True,True,True,False,True,True,True,1182
Acura,MDX,automatic,black,172200,2007,gasoline,False,gasoline,3.7,suv,False,owned,all,11550.0,False,Минская обл.,34,14,False,True,True,False,True,True,True,True,True,True,119
Acura,ILX,automatic,white,51000,2015,gasoline,False,gasoline,2.4,sedan,False,owned,front,18899.0,True,Минская обл.,18,7,False,True,False,True,False,True,True,True,True,True,18
Acura,ILX,automatic,blue,84000,2012,gasoline,False,gasoline,2.0,sedan,False,owned,front,15900.0,False,Минская обл.,28,53,False,True,True,False,True,True,False,True,True,True,152
Acura,ZDX,automatic,grey,100000,2011,gasoline,False,gasoline,3.7,suv,False,owned,all,20000.0,True,Минская обл.,7,53,False,True,True,False,True,True,False,True,True,True,181
Acura,MDX,automatic,grey,224166,2006,gasoline,False,gasoline,3.7,suv,False,owned,all,12500.0,False,Минская обл.,13,76,False,True,True,False,True,True,True,True,True,True,790
Acura,MDX,automatic,silver,177028,2002,gasoline,False,gasoline,3.5,suv,False,owned,all,8999.0,False,Минская обл.,8,707,False,True,False,False,True,True,False,True,True,True,2079
Acura,MDX,automatic,grey,193121,2011,gasoline,False,gasoline,3.7,suv,False,owned,all,24500.0,False,Минская обл.,6,1,False,False,True,False,True,True,False,False,True,True,11
Acura,TL,automatic,black,120000,2010,gasoline,False,gasoline,3.5,sedan,False,owned,front,16500.0,False,Минская обл.,19,8,False,True,True,False,True,True,True,True,True,True,81
Acura,TL,automatic,grey,67809,2010,gasoline,False,gasoline,3.5,sedan,False,owned,front,13150.0,True,Минская обл.,19,69,False,True,True,False,False,True,False,False,True,True,110
Acura,TSX,automatic,grey,225000,2012,gasoline,False,gasoline,2.4,sedan,False,owned,front,14700.0,True,Минская обл.,18,78,False,True,True,False,False,True,True,False,True,True,129
Acura,MDX,automatic,black,250000,2007,gasoline,False,gasoline,3.7,suv,False,owned,all,12499.0,True,Минская обл.,19,36,False,True,False,False,False,True,False,False,False,False,63
Acura,TSX,mechanical,black,254276,2004,gasoline,False,gasoline,2.4,sedan,False,owned,front,7000.0,True,Минская обл.,16,29,False,True,True,False,True,True,False,False,True,True,194
